time_stamp,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
18:51:01,-35.36327692,149.16522078,49962.2,-125.6,-113.6,-0.8,1500.0,AUTO,-26.4,28.4,-998.0,-24.2,-22.0,-764.6,-0.11254805773496628,-0.04428588328883052,-0.9958187222480774,-0.02540363371372223,-0.023273415793664754,-0.7656380772590637
18:51:04,-35.36335522,149.16513086,49919.8,-368.6,-354.6,2.8,1500.0,AUTO,-106.2,-47.8,-1023.0,72.0,100.0,0.8,0.043886517733335496,-0.2142554983496666,-2.281593942642212,0.0713122121989727,0.09885080754756928,-0.0001463990658521652
18:51:06,-35.36341854,149.16505668,50100.4,-327.2,-322.6,-2.4,1500.0,AUTO,-92.6,-76.0,-998.6,-504.2,117.6,-4.4,0.06857003271579742,0.008278745785355568,-2.2916166305541994,-0.5051495432853699,0.11658500097692012,-0.004776074807159603
18:51:08,-35.36346014,149.1650072,49974.4,-249.4,-254.6,12.2,1500.0,AUTO,-73.2,-45.4,-1000.8,-177.6,-167.0,-11.0,0.04454154819250107,-0.15224753208458425,-2.3004586696624756,-0.17858330458402633,-0.16820416748523712,-0.011702622473239898
18:51:10,-35.36351198333333,149.16494755,49956.166666666664,-284.1666666666667,-290.5,5.666666666666667,1500.0,AUTO,-84.66666666666667,-42.333333333333336,-989.3333333333334,116.0,-144.83333333333334,-8.666666666666666,0.05959948152303696,-0.16528205604602894,-2.3136062224706015,0.11393761945267518,-0.14595113943020502,-0.00896301056491211
18:51:12,-35.36357186666667,149.16487723333333,49979.0,-341.1666666666667,-340.5,3.5,1500.0,AUTO,-96.83333333333333,-53.666666666666664,-977.8333333333334,119.5,-129.33333333333334,14.5,0.06819746208687623,-0.15672716653595367,-2.3255846897761026,0.11802147390941779,-0.13054400123655796,0.014273374962309996
18:51:14,-35.3636386,149.16479821666667,50032.5,-351.0,-345.0,-3.8333333333333335,1500.0,AUTO,-97.83333333333333,-61.5,-966.8333333333334,17.5,-68.16666666666667,9.666666666666666,0.07169634848833084,-0.07741109794005752,-2.330001433690389,0.015961571286122005,-0.06908933073282242,0.009409470794101557
18:51:16,-35.36369656666667,149.16472901666666,50034.833333333336,-248.66666666666666,-247.33333333333334,-2.0,1500.0,AUTO,-72.0,-47.166666666666664,-984.5,111.83333333333333,18.166666666666668,-2.8333333333333335,0.062112739930550255,0.05480539177854856,-2.3330567280451455,0.11129852881034215,0.0169838663811485,-0.003094226286824172
18:51:18,-35.3637261,149.16469188333335,49981.833333333336,-103.16666666666667,-101.0,-0.3333333333333333,1500.0,AUTO,-30.833333333333332,-16.833333333333332,-1009.5,-52.5,-2.5,-5.333333333333333,0.016906668276836474,0.06475446373224258,-2.3389823834101358,-0.05568267901738485,-0.0040653826436027884,-0.005597226321697235
18:51:20,-35.36373603333333,149.1646805833333,49979.166666666664,-14.166666666666666,-10.666666666666666,-0.8333333333333334,1500.0,AUTO,-4.833333333333333,-1.3333333333333333,-998.6666666666666,17.0,-16.666666666666668,-1.5,0.0095093262498267,0.028846601955592632,-2.3437095880508423,0.015167765319347382,-0.01837609273691972,-0.0017921773105626926
18:51:22,-35.36373726666667,149.16468086666669,49994.333333333336,-1.6666666666666667,-2.3333333333333335,-0.3333333333333333,1500.0,RTL,-1.25,-16.5,-997.25,-164.0,-16.0,7.75,0.01075515275200208,-0.02389530185610056,-2.3498152097066245,-0.42062896986802417,-0.027222166924426954,0.010272800301512083
18:51:24,-35.36373851666667,149.16468013333332,50002.833333333336,6.5,-7.0,-0.16666666666666666,1500.0,RTL,-0.5,2.8333333333333335,-998.6666666666666,55.666666666666664,18.666666666666668,5.0,0.012964012198305378,0.014508400966102878,-2.3533606926600137,0.05357595905661583,0.017339796448747318,0.004742364981211722
18:51:30,-35.3637329,149.1646851,49990.0,62.0,47.0,0.0,1500.0,RTL,18.0,43.0,-996.0,447.0,30.0,16.0,-0.011575480923056602,0.06089916080236435,-2.356027126312256,0.4417842626571655,0.028823571279644966,0.015670467168092728
18:51:32,-35.3637139,149.1647042,49973.0,151.0,156.0,2.0,1500.0,RTL,44.0,15.0,-1001.0,23.0,47.0,-25.0,-0.03296683356165886,0.14070473611354828,-2.361603260040283,0.024542424827814102,0.046089328825473785,-0.026349036023020744
18:51:34,-35.36367605,149.164748,49944.5,281.5,288.5,2.5,1500.0,RTL,74.0,38.333333333333336,-997.3333333333334,-151.0,20.333333333333332,-10.666666666666666,-0.05631810426712036,0.1778198555111885,-2.364337921142578,-0.256853811442852,0.012130360584706068,-0.0048582220915704966
18:51:36,-35.363626919999994,149.16480819999998,49941.2,386.6,378.0,4.2,1500.0,RTL,101.4,62.8,-988.0,8.8,50.4,-0.4,-0.048064344376325605,0.19409329891204835,-2.3639272689819335,0.006643266137689352,0.04916251003742218,-0.001782604493200779
18:51:38,-35.363533450000006,149.16491975,49950.5,498.5,466.0,15.0,1500.0,RTL,136.5,75.5,-1027.0,5.0,-126.5,-0.5,-0.061044374480843544,0.21748286485671997,-2.370318293571472,0.003069041296839714,-0.12814047560095787,-0.0012563723139464855
18:51:40,-35.3634371,149.1650326,50138.0,484.0,452.0,-18.0,1500.0,RTL,119.0,88.0,-1002.0,-20.0,-177.0,4.0,-0.08026965707540512,0.004406196065247059,-2.356999158859253,-0.02266225591301918,-0.1790178418159485,0.002684822306036949
18:51:42,-35.363367,149.1651161,50084.0,321.0,306.0,12.0,1500.0,RTL,93.0,28.0,-1008.0,-164.0,-22.0,-62.0,-0.04389902949333191,-0.006304305978119373,-2.3588836193084717,-0.16281455755233765,-0.024318885058164597,-0.06460633873939514
18:51:44,-35.3633178,149.1651752,49985.0,270.0,245.0,3.0,1500.0,RTL,82.0,60.0,-1006.0,-18.0,-61.0,19.0,-0.03699050098657608,0.06834878772497177,-2.3647942543029785,-0.02370026893913746,-0.06319659948348999,0.017186062410473824
18:51:46,-35.3632774,149.1652217,50060.0,155.0,143.0,3.0,1500.0,RTL,41.0,-13.0,-986.0,-448.0,-43.0,-24.0,-0.026291513815522194,-0.09623531252145767,-2.3598883152008057,-0.4459575414657593,-0.04509061202406883,-0.026292389258742332
18:51:48,-35.3632636,149.1652385,50007.0,42.0,35.0,4.0,1500.0,RTL,11.0,-3.0,-1004.0,-497.0,-4.0,4.0,-0.005001676268875599,-0.012678454630076885,-2.3617756366729736,-0.502515971660614,-0.005860219709575176,0.002233718289062381
18:51:50,-35.3632598,149.1652412,50003.0,0.0,-3.0,1.0,1500.0,RTL,0.0,-31.0,-1012.0,-707.0,36.0,4.0,-0.014771358110010624,-0.02291639894247055,-2.3633103370666504,-0.7091496586799622,0.03470277786254883,0.002139083109796047
18:51:52,-35.36325973333334,149.1652398,50001.0,-4.666666666666667,2.6666666666666665,0.3333333333333333,1500.0,RTL,-1.0,-10.666666666666666,-998.3333333333334,-462.6666666666667,-8.333333333333334,2.0,-0.010109991456071535,-0.006230242860813935,-2.3631933530171714,-0.4657956038912137,-0.010756473056972027,0.00028583182332416374
18:51:54,-35.3632605,149.1652385,49992.0,-9.0,-1.0,1.0,1500.0,RTL,-1.0,13.0,-992.0,599.0,5.0,1.0,0.004096136428415775,-0.002128198742866516,-2.364227056503296,0.5994365215301514,0.004255140665918589,-0.0006290787132456899
18:51:56,-35.3632616,149.1652379,49986.0,-5.0,3.0,0.0,1500.0,RTL,-3.0,-29.0,-978.0,-488.0,-1.0,3.0,0.006748775951564312,-0.0032515437342226505,-2.363391637802124,-0.48618483543395996,-0.003552488749846816,0.0011568926274776459
18:51:58,-35.36326292,149.16523896,49220.2,4.0,-4.0,92.2,1500.0,RTL,-1.4,-27.2,-962.6,-1185.4,1.4,1.2,0.0026900561060756445,-0.003912683250382543,-2.3642685413360596,-1.1913723707199098,-0.00016186716966331004,-0.000803087605163455
18:52:05,-35.3632632,149.16523873333335,44702.0,10.333333333333334,-9.666666666666666,96.33333333333333,1500.0,RTL,0.0,-43.5,-996.75,-137.25,-1.25,4.5,0.020092895564933617,-0.0029713830444961786,-2.3653012911478677,-0.009568758308887482,-0.0019083840306848288,-0.0006402268772944808
18:52:07,-35.363263483333334,149.16523903333334,43059.666666666664,11.333333333333334,-10.333333333333334,98.83333333333333,1500.0,RTL,0.0,-28.333333333333332,-975.3333333333334,286.8333333333333,-0.16666666666666666,2.3333333333333335,0.03282129236807426,-0.0032641749130561948,-2.3655269145965576,0.2905986645879845,-0.002087598006861905,0.0003482329387528201
18:52:09,-35.36326401666667,149.16523953333333,41026.166666666664,17.5,-15.833333333333334,100.33333333333333,1500.0,RTL,-0.16666666666666666,68.16666666666667,-998.8333333333334,1412.0,2.3333333333333335,-1.0,0.03757853712886572,-0.0031452789747466645,-2.365391492843628,1.4062203764915466,0.0005845811101607978,-0.0032253118503528335
18:52:11,-35.363264449999996,149.16524005,38985.5,21.666666666666668,-21.0,98.33333333333333,1500.0,RTL,0.8333333333333334,4.5,-983.0,-684.6666666666666,2.3333333333333335,9.166666666666666,0.00802009723459681,-0.001785157852282282,-2.3657485246658325,-0.6954947213331858,0.00044330543217559654,0.007595179932347189
18:52:13,-35.36326295,149.16523803333334,36937.5,14.166666666666666,-13.0,99.5,1500.0,RTL,2.8333333333333335,-44.0,-1013.8333333333334,-1369.6666666666667,1.0,1.8333333333333333,-0.023659079646070797,0.0013801778647272538,-2.3661933739980063,-1.3760726650555928,-0.0010471992039432128,-3.367842873558402e-05
18:52:15,-35.36326185,149.16523676666668,34895.166666666664,-0.16666666666666666,4.0,98.33333333333333,1500.0,RTL,0.0,-74.16666666666667,-985.5,-1139.1666666666667,2.3333333333333335,-1.8333333333333333,-0.007955927945052585,-0.0022308704016419747,-2.3660264015197754,-1.1390200952688854,0.0007021707133390009,-0.004114944157966723
18:52:17,-35.36326210000001,149.16523715000002,32969.833333333336,-0.16666666666666666,3.1666666666666665,100.33333333333333,1500.0,RTL,0.3333333333333333,17.166666666666668,-998.3333333333334,974.0,0.0,-2.1666666666666665,0.024792779547472794,-0.0031062333146110177,-2.366218407948812,0.9739904503027598,-0.0021688634296879172,-0.004352509257538865
18:52:19,-35.363262049999996,149.1652371333333,30926.833333333332,0.3333333333333333,0.8333333333333334,100.16666666666667,1500.0,RTL,0.8333333333333334,33.333333333333336,-1016.6666666666666,1202.5,1.8333333333333333,2.1666666666666665,0.01730824572344621,-0.0016169998913634724,-2.3663039207458496,1.2005036075909932,-0.0003374356698865692,0.0002771649354447921
18:52:21,-35.3632617,149.16523673333333,28883.0,-2.0,4.0,99.0,1500.0,RTL,0.0,72.16666666666667,-1002.1666666666666,909.1666666666666,2.6666666666666665,6.833333333333333,-0.0039473304253381985,-0.003657351713627577,-2.3658273220062256,0.8981944719950358,0.0006110783045490583,0.005162682694693406
18:52:23,-35.36326245,149.16523806666666,26830.5,0.5,0.0,97.66666666666667,1500.0,RTL,-3.0,72.0,-982.0,745.6666666666666,5.833333333333333,2.3333333333333335,0.013321688088277975,-0.007607174493993322,-2.366340080897013,0.7337359935045242,0.004045199874478082,0.0002452822324509422
18:52:25,-35.36326381666667,149.16523951666667,24783.0,13.0,-14.333333333333334,98.5,1500.0,RTL,0.0,39.5,-989.3333333333334,3.0,6.833333333333333,6.666666666666667,0.012121050230537852,-0.002426751729217358,-2.3669320344924927,-0.009424097215135893,0.005073964751015107,0.005089935089927167
18:52:27,-35.363263200000006,149.16523823333333,22742.833333333332,12.5,-10.333333333333334,98.33333333333333,1500.0,RTL,-0.3333333333333333,2.3333333333333335,-1004.0,-759.8333333333334,4.333333333333333,1.5,-0.013465066440403461,0.00014529680144429827,-2.366500655810038,-0.7705694238344828,0.00245820222577701,-0.0003779074565197031
18:52:29,-35.363262999999996,149.16523805,20698.0,7.333333333333333,-3.1666666666666665,97.16666666666667,1500.0,RTL,-0.8333333333333334,-69.0,-1002.6666666666666,-1280.1666666666667,0.16666666666666666,1.6666666666666667,0.000987515978825589,-0.0032300595582152405,-2.3657605250676474,-1.2816299200057983,-0.0023682564108942947,-0.0001577360089868307
18:52:31,-35.36326328333334,149.16523836666667,18667.0,10.333333333333334,-7.333333333333333,97.83333333333333,1500.0,RTL,1.0,-77.66666666666667,-988.8333333333334,-1134.0,3.0,-0.5,0.004829210268023114,4.6912095664689936e-05,-2.3668053150177,-1.133778154850006,0.0010764142498373985,-0.0030616813261682787
18:52:33,-35.363261766666675,149.16523633333333,16620.166666666668,0.6666666666666666,2.5,99.0,1500.0,RTL,3.5,-2.0,-994.6666666666666,809.8333333333334,1.8333333333333333,1.5,0.0019026017689611763,0.0024610662755245962,-2.3658390839894614,0.809952586889267,-0.0003828353558977445,-0.0006599598564207554
18:52:35,-35.36326008333334,149.1652346,14587.0,-14.0,18.5,98.0,1500.0,RTL,0.0,59.166666666666664,-1014.6666666666666,1380.8333333333333,1.0,3.5,-0.010406700350965062,-0.002269480377435684,-2.365896304448446,1.3751484751701355,-0.0012955329924200971,0.001371137370976309
